id,name,type,city,district,neighborhood,address,latitude,longitude,services,opening_hours,is_open_24h,contact,email,source_category,metadata
TRD0282,Centre de Médecine Traditionnelle de Santa Barbara,Medecine Traditionnelle,Yaoundé,Yaoundé IV,Bastos,,3.903181,11.540413,"[""phytotherapie"", ""acupuncture"", ""massage_therapeutique"", ""traitement_hypertension""]",Lun–Sam 07h00–20h00,false,+237 651 672 585,traditionnelsa@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Prunus Africana""}"
TRD0283,Centre Traditionnel Bruno,Medecine Traditionnelle,Douala,Douala IV,Bonanjo,,4.032966,9.725242,"[""phytotherapie"", ""traitement_paludisme"", ""traitement_hypertension""]",Lun–Sam 08h30–18h30,false,+237 233 297 498,traditionnelbr@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Kinkeliba""}"
TRD0284,Centre de Phytothérapie de Santa Barbara,Medecine Traditionnelle,Yaoundé,Yaoundé II,Santa Barbara,,3.882898,11.575799,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Ven 08h00–18h00,false,+237 655 425 193,phytothérapies@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Aloe Vera""}"
TRD0285,Phytothérapie Progrès,Medecine Traditionnelle,Douala,Douala V,PK8,,4.082942,9.709913,"[""agree_minsante"", ""phytotherapie"", ""acupuncture"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",7j/7 — 08h00–20h00,false,+237 655 380 800,phytothérapiep@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Aloe Vera""}"
TRD0286,Médecine Naturelle Ondoa,Medecine Traditionnelle,Yaoundé,Yaoundé II,Messa,,3.898763,11.551714,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme""]",Lun–Sam 07h30–19h00,false,+237 696 124 452,naturelondoa@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Gingembre""}"
TRD0287,Médecine Naturelle Nkeng,Medecine Traditionnelle,Yaoundé,Yaoundé III,Essos,,3.755158,11.487779,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Sam 08h00–17h00,false,+237 696 141 228,naturelnkeng@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Moringa""}"
TRD0288,Centre Traditionnel Cyprien,Medecine Traditionnelle,Douala,Douala VI,Bonanjo,,4.001522,9.659495,"[""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Ven 07h30–17h30,false,+237 651 353 278,traditionnelcy@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Aloe Vera""}"
TRD0289,Cabinet Traditionnel Bikié,Medecine Traditionnelle,Yaoundé,Yaoundé II,Nkomo,,3.835982,11.433415,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 07h00–20h00,false,+237 691 528 539,traditionnelbi@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Neem""}"
TRD0290,Phytothérapie Progrès,Medecine Traditionnelle,Douala,Douala I,Makepe,,3.984550,9.750394,"[""phytotherapie"", ""traitement_paludisme""]",7j/7 — 08h00–20h00,false,+237 695 499 313,phytothérapiep@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Gingembre""}"
TRD0291,Cabinet Traditionnel Ateba,Medecine Traditionnelle,Yaoundé,Yaoundé V,Kondengui,,3.906874,11.564221,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Ven 07h30–17h30,false,+237 677 055 909,traditionnelat@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Aloe Vera""}"
TRD0292,Centre de Médecine Traditionnelle de Omnisports,Medecine Traditionnelle,Yaoundé,Yaoundé II,Nlongkak,,3.823568,11.513160,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_hypertension""]",Lun–Ven 07h30–17h30,false,+237 222 171 043,traditionnelom@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Rauwolfia""}"
TRD0293,Centre de Médecine Traditionnelle de Bassa,Medecine Traditionnelle,Douala,Douala IV,PK8,,4.060243,9.721182,"[""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Sam 07h30–19h00,false,+237 650 828 646,traditionnelba@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Prunus Africana""}"
TRD0294,Centre de Médecine Traditionnelle de Bangue,Medecine Traditionnelle,Douala,Douala V,Soboum,,3.965725,9.706581,"[""agree_minsante"", ""phytotherapie"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Dim 08h00–18h00,false,+237 699 106 602,traditionnelba@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Rauwolfia""}"
TRD0295,Centre de Médecine Traditionnelle de Olembe,Medecine Traditionnelle,Yaoundé,Yaoundé V,Santa Barbara,,3.824120,11.559167,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_diabete""]",Lun–Ven 08h00–18h00,false,+237 696 374 117,traditionnelol@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Neem""}"
TRD0296,Centre de Phytothérapie de Melen,Medecine Traditionnelle,Yaoundé,Yaoundé I,Melen,,3.847172,11.580419,"[""phytotherapie"", ""acupuncture"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 07h00–20h00,false,+237 699 195 818,phytothérapiem@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Hibiscus""}"
TRD0297,Cabinet Traditionnel Simo,Medecine Traditionnelle,Douala,Douala VI,Nzeng-Ayong,,4.043103,9.626310,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Ven 08h00–18h00,false,+237 699 606 676,traditionnelsi@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Kinkeliba""}"
TRD0298,Centre de Phytothérapie de Ekounou,Medecine Traditionnelle,Yaoundé,Yaoundé I,Ekounou,,3.840715,11.566129,"[""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_hypertension""]",Lun–Sam 08h00–17h00,false,+237 694 801 417,phytothérapiee@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Aloe Vera""}"
TRD0299,Médecine Naturelle Nlend,Medecine Traditionnelle,Yaoundé,Yaoundé IV,Elig-Essono,,3.911490,11.584176,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Sam 08h00–17h00,false,+237 691 066 567,naturelnlend@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Kinkeliba""}"
TRD0300,Centre de Médecine Traditionnelle de Ndokoti,Medecine Traditionnelle,Douala,Douala I,Bangue,,3.991535,9.651800,"[""agree_minsante"", ""phytotherapie"", ""acupuncture"", ""massage_therapeutique"", ""traitement_paludisme""]",Lun–Ven 07h30–17h30,false,+237 696 210 781,traditionnelnd@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Papayer""}"
TRD0301,Centre de Phytothérapie de Odza,Medecine Traditionnelle,Yaoundé,Yaoundé IV,Odza,,3.834589,11.444589,"[""agree_minsante"", ""phytotherapie"", ""acupuncture"", ""massage_therapeutique"", ""traitement_diabete""]",Lun–Sam 08h30–18h30,false,+237 242 437 932,phytothérapieo@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Prunus Africana""}"
TRD0302,Centre Traditionnel Bruno,Medecine Traditionnelle,Douala,Douala IV,Mbanya,,4.083299,9.755648,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Ven 07h30–17h30,false,+237 694 055 680,traditionnelbr@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Neem""}"
TRD0303,Centre de Phytothérapie de Ahala,Medecine Traditionnelle,Yaoundé,Yaoundé VII,Ahala,,3.852542,11.476264,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_hypertension""]",Lun–Sam 07h30–19h00,false,+237 697 375 482,phytothérapiea@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Moringa""}"
TRD0304,Centre de Phytothérapie de Ndogpassi,Medecine Traditionnelle,Douala,Douala II,PK12,,4.102099,9.710611,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_hypertension""]",Lun–Ven 08h00–18h00,false,+237 698 741 118,phytothérapien@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Gingembre""}"
TRD0305,Centre de Phytothérapie de Bessengue,Medecine Traditionnelle,Douala,Douala I,PK8,,4.004861,9.699984,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 08h30–18h30,false,+237 692 799 492,phytothérapieb@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Aloe Vera""}"
TRD0306,Centre de Phytothérapie de Koumassi,Medecine Traditionnelle,Douala,Douala I,Boko,,3.998803,9.698202,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 08h30–18h30,false,+237 242 443 849,phytothérapiek@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Aloe Vera""}"
TRD0307,Centre de Médecine Traditionnelle de New Bell,Medecine Traditionnelle,Douala,Douala III,New Bell,,3.996655,9.673109,"[""agree_minsante"", ""phytotherapie"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Sam 08h30–18h30,false,+237 655 406 202,traditionnelne@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Papayer""}"
TRD0308,Centre de Médecine Traditionnelle de Kotto,Medecine Traditionnelle,Douala,Douala VI,Ndokoti,,4.056029,9.777560,"[""agree_minsante"", ""phytotherapie"", ""acupuncture"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 07h00–20h00,false,+237 695 340 310,traditionnelko@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Non"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Neem""}"
TRD0309,Phytothérapie Alliance,Medecine Traditionnelle,Yaoundé,Yaoundé V,Ekounou,,3.904746,11.422303,"[""phytotherapie"", ""acupuncture"", ""massage_therapeutique""]",Lun–Ven 07h30–17h30,false,+237 655 569 842,phytothérapiea@sante.cm,Medecine Traditionnelle,"{""agree_minsante"": ""Non"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Non"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Moringa""}"
TRD0310,Médecine Naturelle Belinga,Medecine Traditionnelle,Douala,Douala III,Bessengue,,3.999064,9.757882,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 08h30–18h30,false,+237 692 653 789,naturelbelinga@hotmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Prunus Africana""}"
TRD0311,Centre de Phytothérapie de Djoungolo,Medecine Traditionnelle,Yaoundé,Yaoundé VII,Djoungolo,,3.801820,11.408323,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",Lun–Sam 07h30–19h00,false,+237 691 830 570,phytothérapied@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Prunus Africana""}"
TRD0312,Phytothérapie Grâce,Medecine Traditionnelle,Douala,Douala II,Nkongmondo,,4.114881,9.693947,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete"", ""traitement_hypertension""]",7j/7 — 08h00–20h00,false,+237 692 257 468,phytothérapieg@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Oui"", ""plante_principale"": ""Hibiscus""}"
TRD0313,Centre de Médecine Traditionnelle de Bangue,Medecine Traditionnelle,Douala,Douala II,Bessengue,,4.121206,9.731084,"[""agree_minsante"", ""phytotherapie"", ""acupuncture"", ""massage_therapeutique"", ""traitement_diabete""]",Lun–Sam 07h00–20h00,false,+237 651 369 803,traditionnelba@yahoo.fr,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Oui"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Non"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Prunus Africana""}"
TRD0314,Centre Traditionnel Marie,Medecine Traditionnelle,Yaoundé,Yaoundé I,Nkol-Eton,,3.806352,11.503796,"[""agree_minsante"", ""phytotherapie"", ""massage_therapeutique"", ""traitement_paludisme"", ""traitement_diabete""]",Lun–Sam 08h30–18h30,false,+237 697 691 157,traditionnelma@gmail.com,Medecine Traditionnelle,"{""agree_minsante"": ""Oui"", ""phytotherapie"": ""Oui"", ""acupuncture"": ""Non"", ""massage_therapeutique"": ""Oui"", ""traitement_paludisme"": ""Oui"", ""traitement_diabete"": ""Oui"", ""traitement_hypertension"": ""Non"", ""plante_principale"": ""Moringa""}"
